Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Share_Issued_2019,Stockholders_Equity_2019,Total_Debt_2019,Free_Cash_Flow_2019,Operating_Cash_Flow_2019,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019
,36496413.0,20203440.0,20203440.0,,104297469.0,-6662000.0,-1885000.0,,2150000.0,,,,-747297.0,-1053000.0,-64000.0,,-747297.0,-1053000.0,-64000.0,,-0.047439,-3.085811,-0.081818,,-958430.0,-62344000.0,-1653000.0,,0.0,0.0,0.0,OCEA,20203440.0,-232000.0,,0.0,0.0,-0.011483,-232000.0,0.0
,61877686.0,61535381.0,61040894.0,,1584662000.0,1516553000.0,1484130000.0,,1406569000.0,229141000.0,235471000.0,,229554000.0,117933000.0,117928000.0,,250450000.0,159972000.0,132656000.0,,2.43,1.79,1.02,,146603000.0,110076000.0,63309000.0,,431600000.0,352087000.0,367162000.0,OCFC,51991856.0,1153119000.0,616061000.0,95172000.0,100247000.0,1.77,88574000.0,292180000.0
,1169980653.0,1169980661.0,1169980661.0,,3292707000.0,3793982000.0,5195369000.0,,289062000.0,815260000.0,2283307000.0,,-745984000.0,-404334000.0,-704145000.0,,-745984000.0,-404334000.0,-704145000.0,,-24.0,-34.8,-38.1,,-872274000.0,-1281699000.0,-1353608000.0,,4464002000.0,4132357000.0,3312290000.0,OCFT,1097320664.0,4370112000.0,3218566000.0,-1817454000.0,-1817454000.0,-53.1,-1660566000.0,2327846000.0
,21226992.0,30654712.0,30054712.0,,49615848.0,47188360.0,33569246.0,,32299.0,11494.0,,,-1969949.0,-1359054.0,-4530526.0,,-1211385.0,9024887.0,8101587.0,,,2.8,0.65,,3235686.0,11444273.0,2048107.0,,17813139.0,37596460.0,17438802.0,OCG,20255000.0,13099272.0,,9197492.0,9588475.0,2.243365,9087872.0,13449435.0
,221721182.0,199502183.0,184133384.0,,84052000.0,95818000.0,21550441.0,,6374000.0,3306000.0,2490727.0,,-64536000.0,-48880000.0,-15015555.0,,-60079000.0,-47941000.0,-14708730.0,,-0.38,-0.3,-0.31,,-81351000.0,-58365000.0,-21821953.0,,0.0,0.0,42620.0,OCGN,52746728.0,11018411.0,1407631.0,-16922727.0,-16893281.0,-1.46,-20242630.0,0.0
,7526117.0,9208312.0,8687750.0,,456700000.0,476694000.0,415372000.0,,10462900000.0,10471279000.0,9288096000.0,,-31700000.0,-1306629000.0,-16333000.0,,173200000.0,-472155000.0,260974000.0,,2.97,2.0,-4.59,,25700000.0,18078000.0,-40178000.0,,999500000.0,1076473000.0,976911000.0,OCN,8990860.0,412011000.0,8079420000.0,4318000.0,151940000.0,-15.899921,-142125000.0,1140932000.0
,32733373.0,32733373.0,32733373.0,,-97991000.0,-60955000.0,-43654000.0,,123082000.0,114272000.0,54811000.0,,-28622000.0,-13853000.0,-12048000.0,,-25074000.0,-13825000.0,-12029000.0,,-1.182219,-0.566761,-0.454368,,-38698000.0,-18552000.0,-14873000.0,,0.0,0.0,0.0,OCS,,,,,,,,
77225329.0,61124666.0,60120333.0,46986883.0,1515764000.0,1245563000.0,1312823000.0,914879000.0,1600731000.0,1301043000.0,1268743000.0,709315000.0,228762000.0,22395000.0,-230521000.0,-152875000.0,228762000.0,22395000.0,-230521000.0,-152875000.0,1.63,0.48,4.39,0.84,117331000.0,29223000.0,237260000.0,39224000.0,125204000.0,39113000.0,248305000.0,52315000.0,OCSL,,,,,,,,
,633851.0,406105.0,,,6127733.0,-514373.0,,,34582019.0,4616551.0,,,-16983686.0,-549976.0,,,-16719389.0,-549976.0,,,-150.95,0.070868,-0.992278,,-47258411.0,-1207042.0,-402969.0,,31820779.0,7874285.0,6719894.0,OCTO,,,,,,,,
,77201819.0,76731940.0,75996732.0,,35379000.0,87999000.0,76095000.0,,64283000.0,58983000.0,58439000.0,,-63318000.0,-66744000.0,-54395000.0,,-59603000.0,-65550000.0,-53554000.0,,-0.92,-0.09,-2.56,,-71038000.0,-6553000.0,-155636000.0,,51494000.0,43522000.0,17403000.0,OCUL,50333559.0,-3630000.0,59343000.0,-79816000.0,-77578000.0,-1.91,-86372000.0,4227000.0
,20861315.0,18845828.0,10882495.0,,46239000.0,22222000.0,-13467000.0,,,538000.0,,,14314000.0,-19370000.0,-6797000.0,,14314000.0,-19370000.0,-6797000.0,,0.9,-3.82,-5.28,,17888000.0,-56693000.0,-24620000.0,,39850000.0,589000.0,0.0,OCUP,7091878.0,-7560000.0,5667000.0,-3618000.0,-3593000.0,-0.869868,-6169000.0,0.0
,5932200.0,4611595.0,3455850.0,,34292000.0,65217000.0,33483000.0,,3544000.0,5677000.0,8632000.0,,-49908000.0,-38188000.0,-27207000.0,,-45568000.0,-35941000.0,-25980000.0,,-13.2,-14.4,-9.2,,-72902000.0,-64097000.0,-29932000.0,,958000.0,7727000.0,1216000.0,OCX,2851582.0,30838000.0,5936000.0,-20633000.0,-19715000.0,-8.8,-22426000.0,0.0
10795638.0,10732183.0,10611876.0,10550589.0,177076000.0,150349000.0,159232000.0,147964000.0,42509000.0,32798000.0,8878000.0,9848000.0,25396000.0,-12993000.0,-5203000.0,27722000.0,49764000.0,9838000.0,13636000.0,42462000.0,4.45,0.83,1.61,2.7,29551000.0,5674000.0,11113000.0,18900000.0,413021000.0,348589000.0,304981000.0,283227000.0,ODC,,,,,,,,
,56540423.0,56540423.0,56540423.0,,98705000.0,68649000.0,52349000.0,,15883000.0,5349000.0,5491000.0,,31252000.0,3120000.0,19753000.0,,39032000.0,9865000.0,23017000.0,,0.384291,0.246196,0.217314,,21728000.0,13920000.0,11713000.0,,324520000.0,222555000.0,110638000.0,ODD,,,,,,,,
,110222819.0,115011172.0,117057696.0,,3652917000.0,3679807000.0,3326288000.0,,99963000.0,99947000.0,99931000.0,,916434000.0,662529000.0,707943000.0,,1691582000.0,1212606000.0,933024000.0,,12.26,8.94,5.71,,1377159000.0,1034375000.0,672682000.0,,6260077000.0,5256328000.0,4015129000.0,ODFL,119532534.0,3080717000.0,45000000.0,504563000.0,983888000.0,5.113333,615518000.0,4109111000.0
,65636015.0,64704979.0,62551255.0,,1287000000.0,1438000000.0,1880000000.0,,881000000.0,1001000000.0,1369000000.0,,138000000.0,273000000.0,417000000.0,,237000000.0,346000000.0,485000000.0,,3.48,-3.93,-6.05,,166000000.0,-208000000.0,-319000000.0,,8491000000.0,8465000000.0,9710000000.0,ODP,62042477.0,2173000000.0,2624000000.0,216000000.0,366000000.0,1.82,99000000.0,10647000000.0
,75629850.0,44401032.0,39650142.0,,730434000.0,584202000.0,699566000.0,,19089000.0,13630000.0,2035000.0,,-127622000.0,-88949000.0,-5984000.0,,-50258000.0,-41414000.0,-5984000.0,,-3.02,-3.03,-0.21,,-192460000.0,-133302000.0,-8072000.0,,64046000.0,7661000.0,0.0,ODV,37861130.0,355014000.0,0.0,-8435000.0,-8435000.0,-1.999465,-75702000.0,0.0
,60992259.0,60992259.0,60992259.0,,459400000.0,319700000.0,181012000.0,,915300000.0,782900000.0,738444000.0,,-151800000.0,-69500000.0,-19661000.0,,81000000.0,145200000.0,125278000.0,,1.74,2.22,0.3,,106200000.0,134700000.0,18156000.0,,2030900000.0,1546800000.0,1136383000.0,OEC,60729289.0,186013000.0,666671000.0,75659000.0,231507000.0,1.45,86920000.0,1476353000.0
41767092.0,40570909.0,40279050.0,39729569.0,33249000.0,65100000.0,58074000.0,31035000.0,10020000.0,35000.0,49000.0,10098000.0,-2886000.0,-641000.0,776000.0,19398000.0,-2291000.0,-113000.0,1729000.0,20343000.0,-1.08,0.2,0.85,0.41,-34341000.0,6091000.0,26134000.0,12462000.0,77383000.0,124383000.0,116840000.0,150841000.0,OESX,,,,,,,,
,59885234.0,59885234.0,59885234.0,,1042406000.0,1069160000.0,1085975000.0,,54404000.0,95069000.0,134917000.0,,133457000.0,76991000.0,-103884000.0,,164456000.0,100044000.0,-88621000.0,,3.46,2.85,1.32,,166239000.0,146151000.0,74327000.0,,613770000.0,540580000.0,476294000.0,OFG,59885234.0,1045826000.0,155127000.0,96651000.0,109617000.0,0.92,54189000.0,393473000.0
,20162000.0,19836937.0,19423874.0,,336860000.0,336934000.0,356864000.0,,19891000.0,22480000.0,24940000.0,,-11538000.0,-1117000.0,57178000.0,,-11538000.0,18475000.0,74272000.0,,-0.98,-1.95,0.13,,-19749000.0,-38379000.0,2517000.0,,460713000.0,464479000.0,406562000.0,OFIX,19022619.0,327631000.0,20971000.0,11509000.0,32033000.0,-1.51,-28462000.0,459955000.0
,10153633.0,10153633.0,10153633.0,,70977000.0,60352000.0,46117000.0,,3210000.0,3373000.0,499000.0,,14304000.0,24178000.0,18746000.0,,15246000.0,25149000.0,19310000.0,,2.34,2.6,1.97,,23622000.0,26195000.0,19910000.0,,125487000.0,130011000.0,105796000.0,OFLX,10153633.0,37382000.0,787000.0,14816000.0,16041000.0,1.71,17286000.0,111360000.0
,13398078.0,13422413.0,13409559.0,,180423000.0,203744000.0,158956000.0,,331750000.0,344811000.0,309185000.0,,2946000.0,-12009000.0,80625000.0,,2946000.0,-12009000.0,80625000.0,,-0.57,4.24,0.28,,-7586000.0,56864000.0,3694000.0,,-4330000.0,68232000.0,10332000.0,OFS,13376836.0,166627000.0,352478000.0,-101636000.0,-101636000.0,0.71,9553000.0,14116000.0
,271033000.0,278401683.0,282425936.0,,1683091000.0,1684332000.0,1731307000.0,,2274807000.0,2339257000.0,2165753000.0,,211173000.0,212486000.0,39175000.0,,211173000.0,212486000.0,182293000.0,,0.22,-0.06,-0.1,,40643000.0,-6510000.0,-12515000.0,,727041000.0,624094000.0,609228000.0,OGCP,296655529.0,1947913000.0,1697881000.0,232591000.0,232591000.0,0.28,51188000.0,731343000.0
,200200000.0,200100000.0,200100000.0,,4413400000.0,4056300000.0,3631800000.0,,4548600000.0,4983300000.0,3589400000.0,,-207800000.0,-1091800000.0,62300000.0,,843100000.0,-313300000.0,712800000.0,,3.33,3.68,-0.87,,665700000.0,737300000.0,-173700000.0,,3375700000.0,3653700000.0,2122300000.0,OGE,200100000.0,4139500000.0,3307200000.0,46000000.0,681500000.0,2.17,433600000.0,2231600000.0
,2024657.0,1939913.0,1529448.0,,13009302.0,26486199.0,16844595.0,,624526.0,797206.0,898917.0,,-15356002.0,-13514088.0,-16952864.0,,-15228483.0,-13470212.0,-16952864.0,,-7.11,-8.08998,-28.2,,-14288389.0,-15711614.0,-26430699.0,,131521.0,86987.0,0.0,OGEN,768746.0,17231652.0,979650.0,-13038057.0,-13012843.0,-22.2,-15566003.0,0.0
,313815503.0,298786023.0,48627765.0,,508058000.0,479805000.0,299527000.0,,3357000.0,4961000.0,103671000.0,,-84989000.0,-40918000.0,-123778000.0,,-36211000.0,-28589000.0,-45125000.0,,-0.184,-2.04,-3.156,,-14283000.0,-130704000.0,-136157000.0,,145809000.0,79163000.0,86795000.0,OGI,,,,,,,,
,254370000.0,253550029.0,253516000.0,,-892000000.0,-1508000000.0,-820000000.0,,8913000000.0,9134000000.0,,,431000000.0,1970000000.0,1909000000.0,,858000000.0,2458000000.0,2187000000.0,,3.61,5.33,8.533152,,917000000.0,1351000000.0,2160000000.0,,6174000000.0,6304000000.0,8096000000.0,OGN,253130375.0,7035000000.0,104000000.0,2675000000.0,2767000000.0,12.712816,3218000000.0,7777000000.0
,55349954.0,53633210.0,53166733.0,,2584426000.0,2349532000.0,2233311000.0,,2925116000.0,4177378000.0,2000653000.0,,961356000.0,-2030903000.0,-106845000.0,,1570842000.0,-1535657000.0,364500000.0,,4.09,3.85,3.7,,221742000.0,206434000.0,196412000.0,,2578005000.0,1808597000.0,1530268000.0,OGS,52771749.0,2129390000.0,1802564000.0,-106977000.0,310345000.0,3.53,186749000.0,1652730000.0
,5642010.0,15812500.0,15812500.0,,25523575.0,129038548.0,24000.0,,350000.0,,,,-709228.0,-975653.0,,,-709228.0,-975653.0,,,0.001339,-0.07,,,20615.0,-347103.0,,,0.0,0.0,,OHAA,,,,,,,,
,234252000.0,239061000.0,231199000.0,,3609368000.0,3906838000.0,3841876000.0,,5286834000.0,5253536000.0,5169252000.0,,625727000.0,722136000.0,708256000.0,,625727000.0,722136000.0,708256000.0,,1.81,1.76,0.7,,426927000.0,416739000.0,159327000.0,,878244000.0,1062809000.0,892381000.0,OHI,226631000.0,4135428000.0,5136140000.0,553747000.0,553747000.0,1.6,341123000.0,928830000.0
,185567871.0,187752045.0,189305018.0,,1528000000.0,827000000.0,401000000.0,,4716000000.0,4825000000.0,5142000000.0,,-385000000.0,289000000.0,146000000.0,,154000000.0,687000000.0,457000000.0,,3.76,0.95,1.59,,584000000.0,149000000.0,249000000.0,,6856000000.0,6357000000.0,6091000000.0,OI,188447335.0,564000000.0,5559000000.0,-21000000.0,405000000.0,-2.58,-400000000.0,6691000000.0
47605589.0,47598708.0,47566081.0,47554167.0,298759250.0,354364096.0,366245766.0,381288210.0,59385000.0,74995000.0,81415000.0,83875000.0,27730839.0,24563757.0,21978864.0,18734240.0,27730839.0,24563757.0,21978864.0,18734240.0,,0.11,0.06,1.07,-39049215.0,5591612.0,2899980.0,50713216.0,-38740102.0,5950036.0,3189147.0,51126596.0,OIA,,,,,,,,
,110834088.0,110834088.0,110834088.0,,525804000.0,511024000.0,558157000.0,,700973000.0,702067000.0,805251000.0,,39840000.0,175115000.0,75960000.0,,120883000.0,225314000.0,136647000.0,,0.258739,-0.494053,-5.002106,,25941000.0,-49307000.0,-496751000.0,,2066084000.0,1869275000.0,1827889000.0,OII,110834088.0,1075409000.0,796516000.0,9885000.0,157569000.0,-3.522097,-348444000.0,2048124000.0
,76587920.0,73900160.0,73288976.0,,689558000.0,695826000.0,757631000.0,,179697000.0,208683000.0,220323000.0,,12596000.0,-10323000.0,120006000.0,,32862000.0,7194000.0,132755000.0,,-0.15,-1.06,-7.83,,-9540000.0,-63993000.0,-468383000.0,,737706000.0,573161000.0,638075000.0,OIS,72546321.0,1223967000.0,292257000.0,81316000.0,137432000.0,-3.9,-231808000.0,1017354000.0
,474916234.0,474916234.0,474916234.0,,6493885000.0,6015163000.0,6042398000.0,,13701233000.0,13732869000.0,14337291000.0,,1703898000.0,1849418000.0,-296313000.0,,2905955000.0,2546272000.0,1899068000.0,,3.85,3.36,1.42,,1722221000.0,1499706000.0,612809000.0,,22386892000.0,16540309000.0,8542242000.0,OKE,445016234.0,6225951000.0,12733652000.0,-1901570000.0,1946779000.0,3.09,1278577000.0,10164367000.0
161309000.0,156602000.0,130983000.0,122638000.0,5466000000.0,5921856000.0,694043000.0,405344000.0,2335000000.0,2002519000.0,1945589000.0,1092216000.0,63000000.0,87360000.0,110594000.0,27684000.0,86000000.0,104119000.0,127962000.0,55603000.0,-5.16,-5.73,-2.09,-1.78,-815000000.0,-848411000.0,-266332000.0,-208913000.0,1858000000.0,1300201000.0,835424000.0,586067000.0,OKTA,,,,,,,,
21769853.0,1374415468.0,672816302.0,636297049.0,-2053237.0,2243768.72054,3854176.0,-113015.0,2215111.0,0.0,71557.0,25560.0,-7701158.0,-4163944.40218,-1250014.0,-1065510.0,-7695242.0,-4162673.84255,-1244983.0,-1065510.0,-0.61,-0.36,-0.32,-0.002593,-13271685.0,-4134491.62715,-2997429.0,-1214384.0,0.0,0.0,0.0,,OKYO,,,,,,,,
,15207714.0,11984396.0,6170054.0,,34637778.0,42205201.0,5752181.0,,830186.0,406346.0,8161719.0,,-3483742.0,-29169682.0,-476661.0,,-1921381.0,-3508082.0,-326661.0,,-0.56,-0.7,-0.31,,-7787269.0,-4978358.0,-1776727.0,,30368979.0,16710759.0,9766621.0,OLB,5411905.0,-2800400.0,12886467.0,244868.0,244868.0,-0.25,-1343412.0,10291524.0
,49136030.0,49065924.0,49013476.0,,1275369000.0,1099914000.0,912714000.0,,29039000.0,27263000.0,,,79609000.0,147550000.0,120741000.0,,126815000.0,191105000.0,148792000.0,,4.41,3.87,2.8,,210061000.0,184213000.0,133372000.0,,616619000.0,553525000.0,428867000.0,OLED,48852193.0,811449000.0,,163452000.0,193912000.0,2.92,138304000.0,405177000.0
,119098118.0,119007062.0,105771768.0,,410685000.0,475676000.0,299700000.0,,9435000.0,8379000.0,66111000.0,,-38617000.0,-68494000.0,-18040000.0,,-30066000.0,-53687000.0,-6789000.0,,-0.11,-0.43,-0.223878,,-12851000.0,-38339000.0,-6780000.0,,139848000.0,94973000.0,54067000.0,OLK,105771768.0,205966000.0,100412000.0,-21723000.0,-21025000.0,-0.242086,-17878000.0,41693000.0
66672000.0,66516000.0,66165000.0,63712000.0,1362069000.0,1287710000.0,1334881000.0,1058885000.0,441175000.0,430879000.0,387170000.0,350143000.0,114346000.0,45033000.0,361254000.0,105344000.0,114346000.0,45033000.0,361254000.0,105344000.0,1.64,2.44,3.75,2.23,102790000.0,157455000.0,242696000.0,141130000.0,1827009000.0,1752995000.0,1808821000.0,1408199000.0,OLLI,,,,,,,,
,40287097.0,39797263.0,39308238.0,,197546000.0,284569000.0,338137000.0,,2565000.0,3289000.0,,,-82428000.0,-52265000.0,-19922000.0,,-82065000.0,-50690000.0,-19866000.0,,-2.62,-1.8,-3.42,,-104787000.0,-71096000.0,-22121000.0,,0.0,0.0,0.0,OLMA,37519738.0,-10594000.0,,-3081000.0,-3081000.0,-0.30613,-4316000.0,0.0
,132300000.0,156800000.0,158000000.0,,2543600000.0,2652200000.0,1452300000.0,,2945000000.0,3158100000.0,4230100000.0,,1685000000.0,1540400000.0,119500000.0,,1921900000.0,1741000000.0,418400000.0,,9.16,8.15,-6.14,,1326900000.0,1296700000.0,-969900000.0,,9376200000.0,8910600000.0,5758000000.0,OLN,157700000.0,2417500000.0,3723500000.0,231700000.0,617300000.0,-0.07,-11300000.0,6110000000.0
,162444717.0,157700189.0,142012926.0,,697616000.0,701750000.0,-52481000.0,,20047000.0,,,,-6653000.0,14408000.0,19495000.0,,2344000.0,16253000.0,20768000.0,,-0.28,-0.34,0.0,,-45968000.0,-42273000.0,3063000.0,,185404000.0,149368000.0,98424000.0,OLO,142012926.0,-61568000.0,3500000.0,1070000.0,2422000.0,-0.070742,-8258000.0,50691000.0
,20362000.0,20239000.0,19878000.0,,315965000.0,305332000.0,290767000.0,,426230000.0,407828000.0,442229000.0,,44197000.0,48561000.0,35126000.0,,44197000.0,48561000.0,35126000.0,,2.0,1.934532,1.400388,,42177000.0,38857000.0,27407000.0,,92216000.0,82740000.0,81903000.0,OLP,19251000.0,290763000.0,446671000.0,36232000.0,36232000.0,0.943478,18011000.0,84736000.0
,650091380.0,648794041.0,648124635.0,,780957000.0,524298000.0,530673000.0,,662771000.0,758202000.0,775483000.0,,255324000.0,200029000.0,128948000.0,,255324000.0,200029000.0,128975000.0,,0.38,0.34,0.060607,,244072000.0,220784000.0,39278000.0,,704274000.0,598365000.0,282250000.0,OLPX,648124635.0,18409000.0,,52562000.0,52569000.0,0.095814,60879000.0,148206000.0
,48465000.0,47241000.0,42722492.0,,245990000.0,374081000.0,328609000.0,,103230000.0,37806000.0,38600000.0,,-145729000.0,-130264000.0,-99015000.0,,-145729000.0,-130264000.0,-99015000.0,,-3.38,-2.89,-4.85,,-162956000.0,-131935000.0,-121492000.0,,115375000.0,102602000.0,49935000.0,OM,39602737.0,-372187000.0,29061000.0,-73585000.0,-70292000.0,-2.840901,-68299000.0,15078000.0
,390111556.0,390111556.0,390111556.0,,8369211000.0,11055961000.0,10650341000.0,,10392541000.0,7921358000.0,4705151000.0,,2079850000.0,2520955000.0,-138157000.0,,4985336000.0,4446845000.0,1303477000.0,,80.8,58.8,22.4,,3900967000.0,2857265000.0,1094358000.0,,11934768000.0,8720010000.0,5367466000.0,OMAB,393770973.0,9715110000.0,4764469000.0,3659420000.0,3746739000.0,65.6,3219798000.0,8527101000.0
,297200000.0,297200000.0,297200000.0,,3252100000.0,3270200000.0,3084400000.0,,6493500000.0,6647400000.0,6925200000.0,,848300000.0,1279600000.0,1649200000.0,,926500000.0,1945400000.0,1724600000.0,,6.4,6.57,4.38,,1316500000.0,1407800000.0,945400000.0,,14289100000.0,14289400000.0,13171100000.0,OMC,297200000.0,2853900000.0,6419100000.0,1753800000.0,1856000000.0,6.09,1339100000.0,14953700000.0
,55030000.0,54073000.0,52677000.0,,1130137000.0,1146689000.0,967503000.0,,605976000.0,528063000.0,516098000.0,,17041000.0,173474000.0,131004000.0,,77781000.0,231809000.0,185870000.0,,0.13,1.79,0.76,,5648000.0,77849000.0,32194000.0,,1295947000.0,1132018000.0,892208000.0,OMCL,51277000.0,845254000.0,100669000.0,83344000.0,145008000.0,1.48,61338000.0,897027000.0
,62828765.0,62628855.0,61671231.0,,85684000.0,23780000.0,-872672000.0,,342023000.0,347839000.0,32552000.0,,-86596000.0,-109999000.0,-100369000.0,,-86483000.0,-109722000.0,-100086000.0,,0.76,3.12,-2.41,,47417000.0,194235000.0,-138061000.0,,0.0,0.0,73813000.0,OMER,54200810.0,-734611000.0,35822000.0,-60407000.0,-60073000.0,-1.71,-84486000.0,111805000.0
,19540310.0,14309315.0,12591084.0,,-32347374.0,-26033826.0,-27627847.0,,47059498.0,41735973.0,42730305.0,,-10600233.0,-5322616.0,-9287169.0,,-9253809.0,-5303479.0,-9287169.0,,-1.34,-0.75,-1.41,,-23140750.0,-9956395.0,-14812156.0,,1334702.0,921238.0,2038332.0,OMEX,9478009.0,-29294302.0,35147684.0,-5459791.0,-5444299.0,-1.12,-10439961.0,3072987.0
,134855601.0,134522563.0,134341724.0,,3029000000.0,3093000000.0,3441000000.0,,18281000000.0,17750000000.0,17800000000.0,,2387000000.0,2247000000.0,2212000000.0,,2387000000.0,2247000000.0,2212000000.0,,7.07,9.9,5.42,,878000000.0,1314000000.0,730000000.0,,4199000000.0,4036000000.0,3906000000.0,OMF,136101156.0,4330000000.0,17212000000.0,2362000000.0,2362000000.0,6.28,855000000.0,3814000000.0
,48072517.0,47793469.0,46725768.0,,105971000.0,200628000.0,-64628000.0,,22580000.0,19869000.0,11732000.0,,-99895000.0,-59076000.0,-27941000.0,,-98515000.0,-57609000.0,-26133000.0,,-2.14,-3.05,-0.946047,,-102701000.0,-68280000.0,-29447000.0,,2073000.0,144000.0,0.0,OMGA,46725768.0,-35919000.0,11892000.0,-16564000.0,-15679000.0,-0.692523,-17945000.0,0.0
,19050000.0,19050000.0,19050000.0,,-1781267.0,1245577.0,-1645495.0,,3835572.0,1169303.0,2113640.0,,-3106317.0,-1854372.0,-1622564.0,,-3106317.0,-1812064.0,-1598827.0,,-0.160262,-0.112296,-0.119205,,-3053000.0,-1824808.0,-1937077.0,,7025592.0,4381683.0,3338674.0,OMH,,,,,,,,
,76279000.0,75433000.0,73472000.0,,945604000.0,938501000.0,712054000.0,,2698437000.0,1109781000.0,1105950000.0,,158424000.0,74487000.0,280030000.0,,325006000.0,124177000.0,339223000.0,,0.3,3.05,0.47,,22389000.0,221589000.0,29871000.0,,9955475000.0,9785315000.0,8480177000.0,OMI,62843000.0,462154000.0,1625495000.0,113857000.0,166085000.0,-1.03,-62371000.0,9210939000.0
,71854688.0,72438742.0,68041004.0,,260321000.0,336173000.0,-51555000.0,,58844000.0,9904000.0,9395000.0,,-93116000.0,-56565000.0,-26253000.0,,-87094000.0,-51701000.0,-24873000.0,,-1.28,-2.1,-0.402768,,-90879000.0,-98771000.0,-27945000.0,,765000.0,0.0,0.0,OMIC,68041004.0,-24725000.0,2400000.0,-12199000.0,-11399000.0,-0.249462,-12324000.0,0.0
,7714780.0,7459534.0,4684736.0,,-10526000.0,-98000.0,-5043000.0,,16237000.0,20408000.0,12559000.0,,752000.0,-3474000.0,-424000.0,,1203000.0,-3175000.0,-420000.0,,-1.82,-2.2,-2.49,,-13681000.0,-13362000.0,-11504000.0,,102545000.0,78251000.0,55209000.0,OMQS,3960405.0,1808000.0,10336000.0,4121000.0,4255000.0,-1.37,-5456000.0,57199000.0
,608367713.0,603044079.0,570766439.0,,6188500000.0,4585400000.0,3538500000.0,,3230700000.0,3074600000.0,3491300000.0,,1597100000.0,1290000000.0,400700000.0,,2633100000.0,1782000000.0,884300000.0,,4.39,2.37,0.57,,1902200000.0,1009600000.0,234200000.0,,8326200000.0,6739800000.0,5255000000.0,ON,565562607.0,3301700000.0,3612500000.0,60100000.0,694700000.0,0.52,211700000.0,5517900000.0
,292903000.0,165838000.0,165367000.0,,5128595000.0,3012018000.0,2972656000.0,,4783985000.0,2258925000.0,2330820000.0,,776524000.0,281688000.0,188949000.0,,814425000.0,330380000.0,219820000.0,,1.51,1.68,1.37,,428287000.0,277538000.0,226409000.0,,1727715000.0,810619000.0,835368000.0,ONB,169616000.0,2852453000.0,2166032000.0,196333000.0,233756000.0,1.39,238206000.0,796337000.0
,57464000.0,49429000.0,48802000.0,,-158300000.0,-114130000.0,-82797000.0,,87000.0,75000.0,40000.0,,-36704000.0,-26589000.0,-17495000.0,,-36704000.0,-26589000.0,-17495000.0,,-0.84,-0.64,-0.85,,-44170000.0,-31333000.0,-17225000.0,,0.0,0.0,0.0,ONCT,15387000.0,14312000.0,190000.0,-16746000.0,-16746000.0,-3.31,-34188000.0,0.0
