Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Share_Issued_2019,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Stockholders_Equity_2019,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Total_Debt_2019,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Free_Cash_Flow_2019,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Operating_Cash_Flow_2019,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019,Share_Issued_2024,Stockholders_Equity_2024,Total_Debt_2024,Free_Cash_Flow_2024,Operating_Cash_Flow_2024,Basic_EPS_2024,Net_Income_2024,Total_Revenue_2024
67978000.0,57595000.0,51651000.0,41919000.0,,704720000.0,548964000.0,742140000.0,501808000.0,,690017000.0,761676000.0,499324000.0,558486000.0,,120077000.0,-7227000.0,65187000.0,66839000.0,,120077000.0,-7227000.0,65187000.0,66839000.0,,-0.15,-0.67,0.46,-0.72,8009000.0,-4854000.0,51088000.0,5055000.0,220925000.0,195776000.0,186123000.0,163609000.0,UMH,,,,,,,,,,,
4995348.0,4982523.0,4967093.0,4954732.0,,65807000.0,55220000.0,84341000.0,80867000.0,,81935000.0,66205000.0,16171000.0,7164000.0,,7245000.0,28366000.0,25681000.0,-8069000.0,,9191000.0,29031000.0,29190000.0,-7062000.0,,2.5,2.81,2.94,2.86,11257000.0,12615000.0,13170000.0,12805000.0,46839000.0,47898000.0,47773000.0,46806000.0,UNB,,,,,,,,,,,
34756049.0,15231655.0,14996534.0,13980523.0,,-3809000.0,-466000.0,16484000.0,-2671000.0,,811000.0,201000.0,335000.0,2515000.0,,-18295000.0,-15653000.0,-5796000.0,-1459000.0,,-18283000.0,-15651000.0,-5767000.0,-1459000.0,,-1.28,-1.2,-0.86,-0.26398,-30544000.0,-18058000.0,-10017000.0,-2264000.0,675000.0,951000.0,0.0,0.0,UNCY,,,,,,,,,,,
18694612.0,18665720.0,18878610.0,18894185.0,,2003960000.0,1915871000.0,1872952000.0,1741129000.0,,64759000.0,51672000.0,43174000.0,41830000.0,,43771000.0,-21670000.0,78663000.0,169967000.0,,215762000.0,122649000.0,212302000.0,286684000.0,,5.77,5.71,8.32,7.46,103674000.0,103404000.0,151111000.0,135770000.0,2233047000.0,2000822000.0,1826216000.0,1804159000.0,UNF,,,,,,,,,,,
61000000.0,58900000.0,57000000.0,55306000.0,,1743000000.0,1791000000.0,1515000000.0,1145000000.0,,3265000000.0,3382000000.0,3427000000.0,3658000000.0,,301000000.0,80000000.0,304000000.0,284000000.0,,624000000.0,331000000.0,614000000.0,457000000.0,,0.41,4.28,2.65,-5.1,24000000.0,248000000.0,149000000.0,-274000000.0,30272000000.0,28928000000.0,26950000000.0,26559000000.0,UNFI,,,,,,,,,,,
924000000.0,934000000.0,941000000.0,946000000.0,,88756000000.0,77772000000.0,71760000000.0,65491000000.0,,62537000000.0,57623000000.0,46003000000.0,43467000000.0,,25682000000.0,23404000000.0,19889000000.0,20123000000.0,,29068000000.0,26206000000.0,22343000000.0,22174000000.0,,24.12,21.541756,18.33,16.282241,22381000000.0,20120000000.0,17285000000.0,15403000000.0,367533000000.0,322132000000.0,285273000000.0,255639000000.0,UNH,,,,,,,,,,,
236558601.0,235829000.0,234779000.0,231262000.0,,-2486392000.0,-2273577000.0,-2127792000.0,-2141658000.0,,5626094000.0,5270691000.0,5163234000.0,4831992000.0,,-63873000.0,32548000.0,113302000.0,-159851000.0,,353129000.0,460115000.0,499157000.0,157233000.0,,-0.35,-0.04,0.53,-3.47,-81713000.0,-8275000.0,123660000.0,-706301000.0,1149831000.0,1128847000.0,1100522000.0,1067041000.0,UNIT,,,,,,,,,,,
194588625.0,308306490.0,307334853.0,306566572.0,,9651400000.0,8735000000.0,11416400000.0,10871000000.0,,3430400000.0,3429800000.0,3442200000.0,3345700000.0,,1068000000.0,1316500000.0,1277200000.0,350200000.0,,1202800000.0,1418700000.0,1387500000.0,469300000.0,,6.53,6.55,4.04,3.89,1283800000.0,1407200000.0,981000000.0,793000000.0,12308700000.0,11875000000.0,11837700000.0,13146900000.0,UNM,,,,,,,,,,,
1112854806.0,1112623886.0,1112440400.0,1112227784.0,,14788000000.0,12163000000.0,14161000000.0,16958000000.0,,34179000000.0,34957000000.0,31488000000.0,28333000000.0,,4773000000.0,5742000000.0,6096000000.0,5613000000.0,,8379000000.0,9362000000.0,9032000000.0,8540000000.0,,10.47,11.24,9.98,7.9,6379000000.0,6998000000.0,6523000000.0,5349000000.0,24119000000.0,24875000000.0,21804000000.0,19533000000.0,UNP,,,,,,,,,,,
11424000.0,11289000.0,11094000.0,10961000.0,,261430000.0,239227000.0,205729000.0,173911000.0,,366748000.0,393310000.0,55610000.0,212726000.0,,45954000.0,41187000.0,31280000.0,21764000.0,,46909000.0,42669000.0,32529000.0,22323000.0,,3.89,3.66,3.47,2.21,39707000.0,38457000.0,36119000.0,23644000.0,100938000.0,97635000.0,88036000.0,76544000.0,UNTY,,,,,,,,,,,
48877016.0,48379768.0,51336512.0,47748185.0,,274065000.0,330750000.0,303680000.0,186898000.0,,749271000.0,773235000.0,859916000.0,887791000.0,,29469000.0,34785000.0,73864000.0,69594000.0,,64645000.0,66548000.0,80150000.0,73867000.0,,0.04,0.76,0.76,-0.18,2050000.0,34343000.0,36791000.0,-8113000.0,477690000.0,484604000.0,440285000.0,376337000.0,UONE,,,,,,,,,,,
48877016.0,48379768.0,51336512.0,47748185.0,,274065000.0,330750000.0,303680000.0,186898000.0,,749271000.0,773235000.0,859916000.0,887791000.0,,29469000.0,34785000.0,73864000.0,69594000.0,,64645000.0,66548000.0,80150000.0,73867000.0,,0.04,0.76,0.76,-0.18,2050000.0,34343000.0,36791000.0,-8113000.0,477690000.0,484604000.0,440285000.0,376337000.0,UONEK,,,,,,,,,,,
697131838.0,25198297.0,24583456.0,24528775.0,,97397000.0,251920000.0,730151000.0,267802000.0,,336897000.0,365940000.0,115078000.0,283305000.0,,-706190000.0,-382046000.0,66408000.0,194120000.0,,-665285000.0,-230689000.0,126490000.0,209644000.0,,-3.69,-20.6,-9.3,-3.206071,-487387000.0,-555160000.0,-190020000.0,-78641000.0,1253317000.0,1579760000.0,1194259000.0,694981000.0,UP,,,,,,,,,,,
125415059.0,125028169.0,124398373.0,112180517.0,,560372000.0,525146000.0,513276000.0,592080000.0,,1600062000.0,1674414000.0,1867734000.0,475844000.0,,146888000.0,407073000.0,329848000.0,201957000.0,,200290000.0,468460000.0,392298000.0,236502000.0,,-0.09,0.23,2.37,3.84,-5179000.0,12357000.0,134940000.0,208115000.0,3992413000.0,4245392000.0,4583451000.0,2814191000.0,UPBD,,,,,,,,,,,
3645974.0,3625000.0,3625000.0,3500000.0,,39532701.0,46442323.0,58934353.0,20802904.0,,5482456.0,3936184.0,4334400.0,2646000.0,,1075913.0,-1406049.0,-15587072.0,6063359.0,,1120082.0,-1312346.0,-2055847.0,6115157.0,,,-2.41,3.58,2.159492,-6163061.0,-8736566.0,11319952.0,7558222.0,32308735.0,40143151.0,47982031.0,30703960.0,UPC,2.157561,,,,,,,,,,
29908407.0,32221855.0,31096548.0,29987114.0,,243932000.0,421161000.0,316288000.0,306615000.0,,480622000.0,523135000.0,528649000.0,533305000.0,,48723000.0,29113000.0,40623000.0,34305000.0,,49943000.0,29979000.0,41738000.0,35620000.0,,-5.77,-2.23,-1.92,-1.92,-179874000.0,-68413000.0,-58212000.0,-51219000.0,297852000.0,317303000.0,302016000.0,291778000.0,UPLD,,,,,,,,,,,
853816677.0,859000000.0,870000000.0,865000000.0,,17306000000.0,19786000000.0,14253000000.0,657000000.0,,26729000000.0,23521000000.0,25528000000.0,27754000000.0,,5080000000.0,9335000000.0,10813000000.0,5047000000.0,,10238000000.0,14104000000.0,15007000000.0,10459000000.0,,7.81,13.26,14.75,1.65,6708000000.0,11548000000.0,12890000000.0,1343000000.0,90958000000.0,100338000000.0,97287000000.0,84628000000.0,UPS,,,,,,,,,,,
86330303.0,81259676.0,83659665.0,73314026.0,,635305000.0,672435000.0,807078000.0,300252000.0,,1102748000.0,1087181000.0,795798000.0,82058000.0,,-172579000.0,-697594000.0,153238000.0,10092000.0,,-160493000.0,-674681000.0,168353000.0,15697000.0,,-2.87,-1.31,1.73,0.341619,-240132000.0,-108665000.0,135443000.0,5983000.0,508119000.0,837760000.0,846613000.0,222052000.0,UPST,,,,,,,,,,,
137272754.0,132475809.0,129130478.0,124795222.0,,381075000.0,248879000.0,259517000.0,299310000.0,,367862000.0,581940000.0,584367000.0,34954000.0,,10870000.0,-2174000.0,4699000.0,8000000.0,,27221000.0,6559000.0,10836000.0,22365000.0,,0.35,-0.69,-0.44,-0.19,46887000.0,-89885000.0,-56240000.0,-22867000.0,689136000.0,618318000.0,502797000.0,373628000.0,UPWK,,,,,,,,,,,
20215961.0,16713345.0,15262394.0,14208357.0,,28341770.0,28731924.0,21217973.0,225580.0,,27354886.0,15185176.0,864062.0,2848108.0,,-419867.0,-4736623.0,1517177.0,-6093774.0,,517697.0,715150.0,2939306.0,-4164746.0,,-0.96,-0.43,0.25,-0.378909,-16930289.0,-2100850.0,2978948.0,-5383673.0,80676509.0,23065344.0,24095025.0,7412860.0,UPXI,,,,,,,,,,,
92180709.0,96431044.0,97815985.0,,,1792683000.0,1745740000.0,1477358000.0,,,1117368000.0,1187395000.0,1328712000.0,,,-56784000.0,96890000.0,126572000.0,,,142729000.0,359319000.0,285814000.0,,,1.71,3.17,0.01,,159699000.0,310616000.0,1236000.0,,4795244000.0,4548763000.0,3449749000.0,,URBN,,,,92787522.0,2112540000.0,1078498000.0,309786000.0,509411000.0,3.1,287674000.0,5153237000.0
270898900.0,224699621.0,216782694.0,170253752.0,,74870000.0,62499000.0,69386000.0,34096000.0,,6543000.0,11076000.0,12340000.0,13229000.0,,-19021000.0,-18800000.0,-12888000.0,-8486000.0,,-16982000.0,-18091000.0,-11698000.0,-8443000.0,,-0.12,-0.08,-0.12,-0.09,-30656000.0,-17140000.0,-22938000.0,-14785000.0,17679000.0,19000.0,16000.0,8316000.0,URG,,,,,,,,,,,
32490119.0,23129953.0,22462995.0,22167791.0,,-65212000.0,-89361000.0,8413000.0,96355000.0,,99395000.0,99123000.0,398000.0,1497000.0,,-76570000.0,-87813000.0,-85644000.0,-107101000.0,,-76376000.0,-87559000.0,-84892000.0,-105886000.0,,-3.55,-4.81,-4.96,-5.9,-102244000.0,-109783000.0,-110820000.0,-128484000.0,82713000.0,64357000.0,48042000.0,11799000.0,URGN,,,,,,,,,,,
115010396.0,114758508.0,114434075.0,114210157.0,,8130000000.0,7062000000.0,5991000000.0,4545000000.0,,12662000000.0,12223000000.0,10508000000.0,10409000000.0,,634000000.0,743000000.0,491000000.0,1500000000.0,,4704000000.0,4433000000.0,3689000000.0,2658000000.0,,35.4,29.773692,19.143646,12.242091,2424000000.0,2105000000.0,1386000000.0,890000000.0,14332000000.0,11642000000.0,9716000000.0,8530000000.0,URI,,,,,,,,,,,
99803729.0,95546314.0,74604531.0,,,175369000.0,164636000.0,75636000.0,,,9870000.0,13068000.0,40000.0,,,-13632000.0,-82555000.0,-13709000.0,,,-11462000.0,-68802000.0,-13709000.0,,,-0.06,-0.05,-0.02,-0.05,-5843000.0,-4257000.0,-1377000.0,,13854000.0,0.0,0.0,,UROY,,,,120554333.0,275789000.0,193000.0,-104918000.0,-104843000.0,,9780000.0,42706000.0
100986011.0,98228000.0,97345000.0,96962000.0,,0.0,0.0,0.0,0.0,,2350819000.0,2122795000.0,1991785000.0,1948225000.0,,33363000.0,126366000.0,220212000.0,184128000.0,,271885000.0,260590000.0,265425000.0,293198000.0,,0.21,-0.19,-0.4,-6.65,68268000.0,30318000.0,10279000.0,-594732000.0,846178000.0,704598000.0,632645000.0,667683000.0,USAC,,,,,,,,,,,
9185307.0,9049748.0,8938091.0,8883788.0,,226042000.0,219753000.0,226321000.0,225680000.0,,85803000.0,98434000.0,69244000.0,50184000.0,,12205000.0,-21032000.0,-29074000.0,14654000.0,,25231000.0,-8936000.0,-17969000.0,23811000.0,,0.54,-0.9,-0.09,-2.16,4910000.0,-8073000.0,-758000.0,-19047000.0,285943000.0,202114000.0,155934000.0,179731000.0,USAP,,,,,,,,,,,
218689766.0,204455721.0,165145187.0,117975579.0,,53418000.0,81227000.0,93070000.0,169674000.0,,21909000.0,12343000.0,19615000.0,27878000.0,,-20954000.0,-20781000.0,-63591000.0,-30492000.0,,-1013000.0,-1179000.0,-50945000.0,-18921000.0,,-0.16,-0.23,-1.11,-0.24,-34958000.0,-43104000.0,-157674000.0,-25153000.0,89562000.0,85016000.0,45051000.0,27883000.0,USAS,,,,,,,,,,,
9295837.0,8349843.0,7065621.0,,,18857941.0,23227315.0,30499705.0,,,32080.0,64364.0,0.0,,,-8868279.0,-12754384.0,-8633627.0,,,-8690766.0,-12575412.0,-8590636.0,,,-0.9,-1.92,-3.8,,-7614204.0,-13930882.0,-12387094.0,,0.0,0.0,0.0,,USAU,,,,9332277.0,17460455.0,70331.0,-7076343.0,-7076343.0,-0.74,-6897483.0,0.0
2125725742.0,2125725742.0,2125725742.0,2125725742.0,,55306000000.0,50766000000.0,54918000000.0,53095000000.0,,62935000000.0,69388000000.0,41718000000.0,50856000000.0,,8447000000.0,21119000000.0,9870000000.0,3716000000.0,,8447000000.0,21119000000.0,9870000000.0,3716000000.0,,3.27,3.69,5.11,3.06,5429000000.0,5825000000.0,7963000000.0,4959000000.0,28013000000.0,24184000000.0,22721000000.0,23226000000.0,USB,,,,,,,,,,,
19575435.0,20000753.0,19991753.0,18767540.0,,191968000.0,182428000.0,203897000.0,171001000.0,,194423000.0,60395000.0,50185000.0,50513000.0,,22383000.0,28864000.0,21418000.0,12755000.0,,22546000.0,29537000.0,22051000.0,13102000.0,,0.84,1.01,-6.72,0.40991,16545000.0,20141000.0,21077000.0,10820000.0,65971000.0,68728000.0,59711000.0,49694000.0,USCB,,,,,,,,,,,
786923.0,2875000.0,2875000.0,,,21631627.0,227505679.0,216260338.0,,,682508.0,,,,,-862990.0,-606240.0,,,,-862990.0,-606240.0,,,,2.3,3.9,,,2586752.0,11245341.0,,,0.0,0.0,,,USCT,,,,,,,,,,,
,33381187.0,27268878.0,26844715.0,26504601.0,,0.0,0.0,0.0,0.0,,215480000.0,177088000.0,205163000.0,229686000.0,,36773000.0,52699000.0,47377000.0,30002000.0,,37241000.0,57886000.0,50571000.0,38442000.0,,-1.835944,0.77,-0.74,,-61286000.0,22829000.0,-19310000.0,,111655000.0,204485000.0,170082000.0,USDP,0.22,6516000.0,113656000.0,,,,,,,,
8694630.0,8180243.0,1511156.0,1511156.0,,65869000.0,64568000.0,7040378.0,7311908.0,,95954000.0,42606000.0,5380744.0,6085622.0,,-87976000.0,-85645000.0,3601271.0,-455390.0,,-6228000.0,7875000.0,3657337.0,-444608.0,,0.02,7.79,1.436,0.722107,221000.0,37490000.0,2170265.0,1091217.0,36067000.0,22784000.0,7395241.0,4124016.0,USEA,,,,,,,,,,,
25333870.0,25023812.0,4676301.0,3317893.0,,46522000.0,78354000.0,13435000.0,8567000.0,,5793000.0,12983000.0,133000.0,518000.0,,1605000.0,-8386000.0,-1757000.0,-1891000.0,,5472000.0,10898000.0,-153000.0,-717000.0,,-1.28,-0.04,-0.39,-3.94,-32356000.0,-963000.0,-1770000.0,-6439000.0,32316000.0,44552000.0,6658000.0,2330000.0,USEG,,,,,,,,,,,
253000000.0,225000000.0,223000000.0,221000000.0,,4749000000.0,4495000000.0,4269000000.0,4049000000.0,,5202000000.0,5311000000.0,5474000000.0,6191000000.0,,831000000.0,500000000.0,145000000.0,224000000.0,,1140000000.0,765000000.0,419000000.0,413000000.0,,2.09,1.02,0.55,-1.15,506000000.0,265000000.0,164000000.0,-226000000.0,35597000000.0,34057000000.0,29487000000.0,22885000000.0,USFD,,,,,,,,,,,
12398709.0,12135001.0,12135001.0,12135001.0,,12212711.0,-1283271.0,-264332.0,61351.0,,135355.0,677783.0,494481.0,494481.0,,-10408338.0,-1322149.0,-636117.0,-427895.0,,-9428815.0,-1322149.0,-636117.0,-427895.0,,-0.82,-0.143276,-0.057463,-0.049033,-9356577.0,-1738657.0,-697311.0,-595010.0,0.0,0.0,0.0,0.0,USGO,,,,,,,,,,,
28671606.0,27044900.0,26807145.0,26260776.0,,15068839.0,13934098.0,18668906.0,16703361.0,,3379010.0,3027689.0,3106512.0,2842796.0,,14080938.0,-17848719.0,28511878.0,5439059.0,,14915902.0,-17036477.0,29784917.0,6294453.0,,-0.02,-0.27,-0.02,-0.19,-475104.0,-5483244.0,-321634.0,-2906183.0,82591109.0,69428285.0,61942316.0,32251823.0,USIO,,,,,,,,,,,
33656035.0,33515830.0,33407345.0,33289400.0,,393104000.0,321088000.0,278206000.0,243192000.0,,5501000.0,5540000.0,3210000.0,2217000.0,,58009000.0,37548000.0,25775000.0,41442000.0,,92259000.0,64363000.0,55689000.0,58575000.0,,2.62,1.602,1.31,1.002,74549000.0,45429000.0,37045000.0,28223000.0,281330000.0,236150000.0,189255000.0,160704000.0,USLM,,,,,,,,,,,
88000000.0,88000000.0,88000000.0,88000000.0,,4626000000.0,4554000000.0,4547000000.0,4411000000.0,,4030000000.0,4176000000.0,3749000000.0,3482000000.0,,128000000.0,-355000000.0,-1244000000.0,47000000.0,,866000000.0,832000000.0,802000000.0,1237000000.0,,0.64,0.35,1.8,2.66,54000000.0,30000000.0,155000000.0,229000000.0,3906000000.0,4169000000.0,4122000000.0,4037000000.0,USM,,,,,,,,,,,
19130000.0,19206000.0,19393000.0,21038000.0,,497202000.0,434472000.0,395124000.0,441650000.0,,8064000.0,6892000.0,7080000.0,8616000.0,,56147000.0,93502000.0,108464000.0,145307000.0,,70641000.0,103902000.0,121227000.0,160401000.0,,3.334449,3.610851,5.986309,5.925676,63788000.0,69350000.0,116505000.0,124664000.0,921010000.0,998601000.0,1186464000.0,1134644000.0,USNA,,,,,,,,,,,
17202291.0,15216326.0,15126160.0,15066282.0,,476194000.0,315793000.0,295606000.0,276160000.0,,258587000.0,295337000.0,223077000.0,110992000.0,,72684000.0,50289000.0,68205000.0,92356000.0,,81978000.0,58537000.0,76406000.0,99995000.0,,1.28,2.25,2.41,2.48,14674000.0,28268000.0,27820000.0,30562000.0,604802000.0,553144000.0,495022000.0,422969000.0,USPH,,,,,,,,,,,
96335977.0,95820437.0,94953959.0,93593116.0,,2204122664.0,2334372034.0,2685304777.0,2304177306.0,,950000000.0,950000000.0,950000000.0,850000000.0,,161206470.0,158195662.0,47067645.0,175412852.0,,161206470.0,158195662.0,47067645.0,175412852.0,,,-2.06,5.51,-1.25,36160362.0,-196212640.0,518002568.0,-117158878.0,34025165.0,-192244161.0,522256606.0,-113253192.0,UTF,7.51,,,,,,,,,,
77203272.0,71977353.0,65211164.0,53936356.0,,1893768598.0,1994717344.0,2158052603.0,1659754207.0,,520000000.0,500000000.0,450000000.0,345000000.0,,4836126.0,-111419849.0,-351339920.0,45506731.0,,4836126.0,-111419849.0,-351339920.0,45506731.0,,,-3.1,4.52,-3.59,-74371377.0,-222018993.0,249823380.0,-178858935.0,-69887757.0,-214484719.0,256807146.0,-172743824.0,UTG,6.86,,,,,,,,,,
73659761.0,72651280.0,71727021.0,71126314.0,,5984800000.0,4796700000.0,3958900000.0,3395200000.0,,700000000.0,800000000.0,800000000.0,800000000.0,,747600000.0,663700000.0,477400000.0,696400000.0,,978000000.0,802500000.0,598200000.0,755700000.0,,21.04,15.98,10.6,11.65,984800000.0,727300000.0,475800000.0,514800000.0,2327500000.0,1936300000.0,1685500000.0,1483300000.0,UTHR,,,,,,,,,,,
34157000.0,33857000.0,32915000.0,32730000.0,,225967000.0,215397000.0,188530000.0,176522000.0,,349624000.0,209799000.0,198029000.0,158015000.0,,-7537000.0,-33419000.0,-6121000.0,1770000.0,,49148000.0,46031000.0,55185000.0,11032000.0,,0.13,0.39,0.17,0.05,12322000.0,25848000.0,14581000.0,8008000.0,607408000.0,418765000.0,335083000.0,300761000.0,UTI,,,,,,,,,,,
16116724.0,16043355.0,15977766.0,15012310.0,,489300000.0,467600000.0,448500000.0,389200000.0,,681600000.0,616100000.0,570100000.0,586300000.0,,-34000000.0,-24400000.0,-7200000.0,-46900000.0,,107000000.0,97700000.0,107800000.0,75700000.0,,2.82,2.59,2.35,2.15,45200000.0,41400000.0,36100000.0,32200000.0,557100000.0,563200000.0,473300000.0,418600000.0,UTL,,,,,,,,,,,
3630000.0,3628000.0,3655000.0,3643000.0,,128313000.0,114254000.0,107138000.0,102822000.0,,295000.0,341000.0,396000.0,335000.0,,21642000.0,20329000.0,20651000.0,19277000.0,,22281000.0,21147000.0,21203000.0,20137000.0,,4.582645,5.694322,4.152668,2.964041,16635000.0,16473000.0,14788000.0,10798000.0,50224000.0,52281000.0,49054000.0,42178000.0,UTMD,,,,,,,,,,,
,1490808.0,1441114.0,1428399.0,1428399.0,,17181000.0,44104000.0,-221811000.0,-204524000.0,,39690000.0,39085000.0,97287000.0,75893000.0,,-35640000.0,-22963000.0,-12694000.0,-20015000.0,,-35567000.0,-22379000.0,-12241000.0,-19792000.0,,-23.6,-61.2,-17.905657,,-34112000.0,-21464000.0,-18263000.0,,50294000.0,52103000.0,37768000.0,UTRS,-56.142493,-52046000.0,26012000.0,,,,,,,,
10369770.0,10329083.0,10280735.0,10226818.0,,51383000.0,57464000.0,68351000.0,77401000.0,,2844000.0,3122000.0,4907000.0,1473000.0,,-4733000.0,7027000.0,19481000.0,-3515000.0,,-4478000.0,7277000.0,19829000.0,-3400000.0,,-0.42,-0.55,-0.65,-2.64,-3851000.0,-5002000.0,-5828000.0,-23676000.0,15753000.0,14052000.0,15921000.0,24310000.0,UTSI,,,,,,,,,,,
81187977.0,80882334.0,77644645.0,71094714.0,,669496000.0,703146000.0,679705000.0,552908000.0,,985340000.0,992455000.0,909006000.0,812051000.0,,20916000.0,-39772000.0,14891000.0,,7996000.0,76640000.0,48193000.0,48387000.0,,27992000.0,-0.31,-0.004894,0.27,,-24937000.0,-392000.0,20555000.0,,1438237000.0,1408401000.0,1180713000.0,,UTZ,-0.289432,-16172000.0,768228000.0,,,,,,,,
2312887.0,2312887.0,2312887.0,,,5358817.0,4638406.0,4716556.0,,,1782652.0,3705817.0,1271466.0,,,1491943.0,-1860051.0,1388172.0,,,1491943.0,-1860051.0,1388172.0,,,0.31,-0.03,0.12,,720411.0,-78150.0,268343.0,,22178873.0,19549785.0,17520151.0,,UUU,,,,2312887.0,4963027.0,940925.0,604076.0,604076.0,-0.17,-395790.0,19902673.0
162659155.0,157682531.0,156262199.0,134311033.0,,375246000.0,240427000.0,291575000.0,153813000.0,,1319000.0,1378000.0,469000.0,758000.0,,-60119000.0,-51698000.0,-30662000.0,-32805000.0,,-15409000.0,-49702000.0,-29294000.0,-32178000.0,,0.63,-0.38,0.01,-0.23,99862000.0,-59849000.0,1541000.0,-27776000.0,37928000.0,12515000.0,3184000.0,1658000.0,UUUU,,,,,,,,,,,
47269000.0,47179000.0,47018000.0,46817000.0,,341297000.0,287896000.0,429702000.0,449262000.0,,102006000.0,102769000.0,103676000.0,8456000.0,,66952000.0,319616000.0,227152000.0,12132000.0,,70971000.0,324515000.0,234378000.0,29348000.0,,2.24,-0.72,0.65,0.6,66823000.0,-22257000.0,20407000.0,19105000.0,1391582000.0,1222658000.0,1121851000.0,1072770000.0,UVE,,,,,,,,,,,
31556799.0,31556799.0,31556799.0,31556799.0,,839208000.0,776500000.0,773794000.0,692472000.0,,493612000.0,401413000.0,227327000.0,331205000.0,,83017000.0,104234000.0,96459000.0,47426000.0,,89741000.0,109455000.0,102337000.0,51179000.0,,2.42,2.66,3.12,1.6,71104000.0,78120000.0,91801000.0,46916000.0,296821000.0,296182000.0,271607000.0,252689000.0,UVSP,,,,,,,,,,,
24555361.0,24550019.0,24514867.0,,,1397088000.0,1340543000.0,1307299000.0,,,849317000.0,741106000.0,647089000.0,,,-65231000.0,-8321000.0,154260000.0,,,-10557000.0,44882000.0,220414000.0,,,5.01,3.5,3.55,,124052000.0,86577000.0,87410000.0,,2569824000.0,2103601000.0,1983357000.0,,UVV,,,,24573408.0,1437207000.0,1064239000.0,-140645000.0,-74632000.0,4.81,119598000.0,2748573000.0
93654269.0,92575974.0,91612305.0,103104205.0,,112552000.0,143562000.0,142401000.0,2374280000.0,,2968783000.0,2990518000.0,2269096000.0,8205214000.0,,138810000.0,8241567000.0,-10022347000.0,-876000.0,,165244000.0,8268182000.0,-9956963000.0,56412000.0,,-0.14,0.45,0.98,32.806712,-13230000.0,41715000.0,98445000.0,3382510000.0,793693000.0,1840662000.0,2529019000.0,4682774000.0,UWMC,,,,,,,,,,,
1410826415.0,1186854720.0,1112431559.0,,,-1823344000.0,-1509920000.0,-1995692000.0,,,820375000.0,1174714000.0,1972622000.0,,,-284336000.0,-863616000.0,-1122721000.0,,,-251140000.0,-844962000.0,-1122308000.0,,,-198.0,-36.0,-114.0,,-137157000.0,-143223000.0,-716966000.0,,2059241000.0,1636116000.0,657408000.0,,UXIN,,,,56381481399.0,-292851000.0,1779693000.0,-275139000.0,-262446000.0,-333.0,-372387000.0,1374729000.0
2068027500.0,2112583000.0,2143027500.0,2120445500.0,,38733000000.0,35581000000.0,37589000000.0,36210000000.0,,20463000000.0,22450000000.0,20977000000.0,24070000000.0,,19696000000.0,17879000000.0,14522000000.0,9704000000.0,,20755000000.0,18849000000.0,15227000000.0,10440000000.0,,8.29,7.01,5.63,4.9,17273000000.0,14957000000.0,12311000000.0,10866000000.0,32653000000.0,29310000000.0,24105000000.0,21846000000.0,V,,,,,,,,,,,
2068027500.0,2112583000.0,2143027500.0,2120445500.0,,38733000000.0,35581000000.0,37589000000.0,36210000000.0,,20463000000.0,22450000000.0,20977000000.0,24070000000.0,,19696000000.0,17879000000.0,14522000000.0,9704000000.0,,20755000000.0,18849000000.0,15227000000.0,10440000000.0,,8.29,7.01,5.63,4.9,17273000000.0,14957000000.0,12311000000.0,10866000000.0,32653000000.0,29310000000.0,24105000000.0,21846000000.0,V,,,,,,,,,,,
